Date,Invoice No,Distributor,Description,Account Code,Amount
01/07/2014,16964,30,Laundry(Transfer from folio: 2920114 and Invoice No :16950),45200,-12.000
01/07/2014,16964,30,Laundry(Transfer from folio: 510114 and Invoice No :16934),45200,-7.500
01/07/2014,16964,30,Laundry(Transfer from folio: 56251113 and Invoice No :16933),45200,-16.500
01/07/2014,16964,30,Rebate Revenue- run wrong on5.6 jan for212,45400,50.000
01/07/2014,16964,30,RESTAURANT : Lobby Bar(Transfer from folio: 2920114 and Invoice No :16950),41000,-3.300
01/07/2014,16964,30,Room Charge(Transfer from folio: 2590114 and Invoice No :16948),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2590114 and Invoice No :16948),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2590114 and Invoice No :16948),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2590114 and Invoice No :16948),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2920114 and Invoice No :16950),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2920114 and Invoice No :16950),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2920114 and Invoice No :16950),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 2920114 and Invoice No :16950),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 510114 and Invoice No :16934),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 510114 and Invoice No :16934),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 510114 and Invoice No :16934),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 510114 and Invoice No :16934),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 56251113 and Invoice No :16933),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 56251113 and Invoice No :16933),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 56251113 and Invoice No :16933),40200,-49.000
01/07/2014,16964,30,Room Charge(Transfer from folio: 56251113 and Invoice No :16933),40200,-49.000
01/04/2014,16965,6,,12010,61.000
01/04/2014,16965,6,Room Charge from : 4240114,40200,-61.000
01/05/2014,16965,6,,12010,-61.000
01/05/2014,16965,6,Room Charge(Transfer from folio: 4110114 and Invoice No :16963),40200,-61.000
01/05/2014,16965,6,Room Charge(Transfer to folio: 4250114 and Invoice No :16966),40200,61.000
01/05/2014,16965,6,Room Charge(Transfer to folio: 4250114 and Invoice No :16966),40200,61.000
01/04/2014,16966,8,,12010,61.000
01/04/2014,16966,8,Room Charge from : 4250114,40200,-61.000
01/05/2014,16966,8,,12010,-61.000
01/05/2014,16966,8,Room Charge(Transfer from folio: 4240114 and Invoice No :16965),40200,-61.000
01/05/2014,16966,8,Room Charge(Transfer from folio: 4240114 and Invoice No :16965),40200,-61.000
01/05/2014,16966,8,Room Charge(Transfer to folio: 3830114 and Invoice No :16962),40200,61.000
01/05/2014,16966,8,Room Charge(Transfer to folio: 3830114 and Invoice No :16962),40200,61.000
01/05/2014,16966,8,Room Charge(Transfer to folio: 3830114 and Invoice No :16962),40200,61.000
01/04/2014,16967,4,,12010,60.000
01/04/2014,16967,4,Room Charge from : 4280114,40200,-60.000
01/05/2014,16967,4,,12010,-60.000
01/05/2014,16967,4,Cash,11100,60.000
01/04/2014,16968,19,,12010,49.000
01/04/2014,16968,19,Room Charge from : 4700114,40100,-49.000
01/05/2014,16968,19,,12010,96.180
01/05/2014,16968,19,RESTAURANT : Lobby Bar,41000,-21.180
01/05/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/06/2014,16968,19,,12010,75.000
01/06/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/07/2014,16968,19,,12010,75.000
01/07/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/08/2014,16968,19,,12010,75.000
01/08/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/09/2014,16968,19,,12010,75.000
01/09/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/10/2014,16968,19,,12010,75.000
01/10/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/11/2014,16968,19,,12010,75.000
01/11/2014,16968,19,Room Charge from : 4700114,40200,-75.000
01/12/2014,16968,19,,12010,-595.180
01/12/2014,16968,19,Visa Card/Credit Card- Guest paid by Visa Card,11300,595.180
01/04/2014,16969,15,,12010,49.000
01/04/2014,16969,15,Room Charge from : 4720114,40100,-49.000
01/05/2014,16969,15,,12010,75.000
01/05/2014,16969,15,Room Charge from : 4720114,40200,-75.000
01/06/2014,16969,15,,12010,112.000
01/06/2014,16969,15,Laundry,45200,-37.000
01/06/2014,16969,15,Room Charge from : 4720114,40200,-75.000
01/07/2014,16969,15,,12010,130.330
01/07/2014,16969,15,RESTAURANT : Lobby Bar,41000,-29.700
01/07/2014,16969,15,RESTAURANT : Lobby Bar,41000,-16.500
01/07/2014,16969,15,RESTAURANT : Lobby Bar,41000,-5.830
01/07/2014,16969,15,RESTAURANT : Lobby Bar,41000,-3.300
01/07/2014,16969,15,Room Charge from : 4720114,40200,-75.000
01/08/2014,16969,15,,12010,-366.330
01/08/2014,16969,15,Visa Card/Credit Card,11300,366.330
01/04/2014,16970,22,,12010,49.000
01/04/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/05/2014,16970,22,,12010,49.000
01/05/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/06/2014,16970,22,,12010,49.000
01/06/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/07/2014,16970,22,,12010,53.400
01/07/2014,16970,22,RESTAURANT : Lobby Bar,41000,-4.400
01/07/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/08/2014,16970,22,,12010,55.050
01/08/2014,16970,22,RESTAURANT : Lobby Bar,41000,-6.050
01/08/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/09/2014,16970,22,,12010,49.000
01/09/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/10/2014,16970,22,,12010,54.500
01/10/2014,16970,22,RESTAURANT : Lobby Bar,41000,-3.300
01/10/2014,16970,22,RESTAURANT : Lobby Bar,41000,-2.200
01/10/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/11/2014,16970,22,,12010,-358.950
01/11/2014,16970,22,Cash,11100,2.200
01/11/2014,16970,22,Room Charge from : 10001013,40100,-49.000
01/11/2014,16970,22,Visa Card/Credit Card,11300,405.750
01/05/2014,16971,54,,12010,122.840
01/05/2014,16971,54,Cash(Transfer from folio: 6830913 and Invoice No :16668),11100,233.600
01/05/2014,16971,54,Cash(Transfer from folio: 6830913 and Invoice No :16668),11100,1614.000
01/05/2014,16971,54,Extrabed Charge- on 25.26.27 3 day(Transfer from folio: 6830913 and Invoice No :16668),45400,-90.000
01/05/2014,16971,54,Extrabed Charge- on 28.dec.13(Transfer from folio: 6830913 and Invoice No :16668),45400,-30.000
01/05/2014,16971,54,Extrabed Charge(Transfer from folio: 6830913 and Invoice No :16668),45400,-30.000
01/05/2014,16971,54,Extrabed Charge(Transfer from folio: 6830913 and Invoice No :16668),45400,-30.000
01/05/2014,16971,54,Extrabed Charge(Transfer from folio: 6830913 and Invoice No :16668),45400,-30.000
01/05/2014,16971,54,Laundry- trouser 1,shirt 4.(Transfer from folio: 6830913 and Invoice No :16668),45200,-7.500
01/05/2014,16971,54,Laundry- Trouser 2.Shirt 2.underpant 1.(Transfer from folio: 6830913 and Invoice No :16668),45200,-7.000
01/05/2014,16971,54,Laundry(Transfer from folio: 6830913 and Invoice No :16668),45200,-2.500
01/05/2014,16971,54,Other Charge- Adjust for 01/Jan/2014(Transfer from folio: 6830913 and Invoice No :16668),45400,-38.000
01/05/2014,16971,54,Other Charge- Adjust for 02/Jan/2014(Transfer from folio: 6830913 and Invoice No :16668),45400,-38.000
01/05/2014,16971,54,Other Charge- Gala Dinner charge 2 adult = 80.00 $(Transfer from folio: 6830913 and Invoice No :16668),45400,-80.000
01/05/2014,16971,54,Other Charge- ticket 2pax(Transfer from folio: 6830913 and Invoice No :16668),45400,-80.000
01/05/2014,16971,54,Rebate Revenue- Wrong room charge(Night Audit run room charge + Gala dinner ticket) on 24-12-13(Transfer from folio: 6830913 and Invoice No :16668),45400,80.000
01/05/2014,16971,54,RESTAURANT : Lobby Bar(Transfer from folio: 6830913 and Invoice No :16668),41000,-3.300
01/05/2014,16971,54,RESTAURANT : Lobby Bar(Transfer from folio: 6830913 and Invoice No :16668),41000,-1.650
01/05/2014,16971,54,RESTAURANT : Lobby Bar(Transfer from folio: 6830913 and Invoice No :16668),41000,-1.650
01/05/2014,16971,54,Revenue Adjustment +- on4 jan.13 over booking stay in cambodia resort,45400,-61.420
01/05/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-184.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-104.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-74.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-66.000
01/05/2014,16971,54,Room Charge(Transfer from folio: 6830913 and Invoice No :16668),40100,-66.000
01/06/2014,16971,54,,12010,61.420
01/06/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/07/2014,16971,54,,12010,62.920
01/07/2014,16971,54,Laundry,45200,-1.500
01/07/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/08/2014,16971,54,,12010,61.420
01/08/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/09/2014,16971,54,,12010,61.420
01/09/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/10/2014,16971,54,,12010,61.420
01/10/2014,16971,54,Room Charge from : 6180114,40200,-61.420
01/11/2014,16971,54,,12010,-1.500
01/11/2014,16971,54,Cash,11100,1.500
01/11/2014,16971,54,Cash,11100,10.000
01/11/2014,16971,54,Other Charge,45400,-10.000
01/28/2014,16971,54,,12010,-429.940
01/28/2014,16971,54,Agoda Settle 4229.68$ batch: 000095,11100,429.940
01/05/2014,16972,5,,23100,-49.000
01/05/2014,16972,5,Cash,11100,98.000
01/05/2014,16972,5,Room Charge from : 5840114,40100,-49.000
01/06/2014,16972,5,,23100,49.000
01/06/2014,16972,5,Room Charge from : 5840114,40100,-49.000
01/05/2014,16973,22,,12010,80.180
01/05/2014,16973,22,RESTAURANT : Lobby Bar,41000,-8.800
01/05/2014,16973,22,Room Charge from : 5370114,40200,-71.380
01/06/2014,16973,22,,12010,116.480
01/06/2014,16973,22,RESTAURANT : Lobby Bar,41000,-38.500
01/06/2014,16973,22,RESTAURANT : Lobby Bar,41000,-6.600
01/06/2014,16973,22,Room Charge from : 5370114,40200,-71.380
01/07/2014,16973,22,,12010,87.330
01/07/2014,16973,22,RESTAURANT : Lobby Bar,41000,-12.650
01/07/2014,16973,22,RESTAURANT : Lobby Bar,41000,-3.300
01/07/2014,16973,22,Room Charge from : 5370114,40200,-71.380
01/08/2014,16973,22,,12010,88.430
01/08/2014,16973,22,RESTAURANT : Lobby Bar,41000,-15.400
01/08/2014,16973,22,RESTAURANT : Lobby Bar,41000,-1.650
01/08/2014,16973,22,Room Charge from : 5370114,40200,-71.380
01/09/2014,16973,22,,12010,75.230
01/09/2014,16973,22,RESTAURANT : Lobby Bar,41000,-3.850
01/09/2014,16973,22,Room Charge from : 5370114,40200,-71.380
01/10/2014,16973,22,,12010,-90.750
01/10/2014,16973,22,Visa Card/Credit Card,11300,90.750
01/28/2014,16973,22,,12010,-356.900
01/28/2014,16973,22,Agoda Settle 4229.68$ batch: 000095,11100,356.900
01/05/2014,16974,12,,12010,146.080
01/05/2014,16974,12,Extrabed Charge- Charge for 3nights (24.90$/night),45400,-74.700
01/05/2014,16974,12,Room Charge from : 6200114,40200,-71.380
01/06/2014,16974,12,,12010,71.380
01/06/2014,16974,12,Room Charge from : 6200114,40200,-71.380
01/07/2014,16974,12,,12010,71.380
01/07/2014,16974,12,Room Charge from : 6200114,40200,-71.380
01/08/2014,16974,12,,12010,-288.840
01/08/2014,16974,12,Extrabed Charge- Charge for 3nights (24.90$/night)(Transfer to folio: 5350114 and Invoice No :16980),45400,74.700
01/08/2014,16974,12,Room Charge(Transfer to folio: 5350114 and Invoice No :16980),40200,71.380
01/08/2014,16974,12,Room Charge(Transfer to folio: 5350114 and Invoice No :16980),40200,71.380
01/08/2014,16974,12,Room Charge(Transfer to folio: 5350114 and Invoice No :16980),40200,71.380
01/05/2014,16975,6,,12010,38.000
01/05/2014,16975,6,Room Charge from : 1180114,40100,-38.000
01/06/2014,16975,6,,12010,38.000
01/06/2014,16975,6,Room Charge from : 1180114,40100,-38.000
01/07/2014,16975,6,,12010,-76.000
01/07/2014,16975,6,Cash,11100,76.000
01/05/2014,16976,4,,12010,59.000
01/05/2014,16976,4,Room Charge from : 2570114,40200,-59.000
01/06/2014,16976,4,,12010,-59.000
01/06/2014,16976,4,Cash,11100,59.000
01/05/2014,16977,6,,12010,61.000
01/05/2014,16977,6,Room Charge from : 4150114,40200,-61.000
01/06/2014,16977,6,,12010,61.000
01/06/2014,16977,6,Room Charge from : 4150114,40200,-61.000
01/17/2014,16977,6,,12010,-122.000
01/17/2014,16977,6,Angkor World Travel chq: 122$,11900,122.000
01/05/2014,16978,9,,12010,75.000
01/05/2014,16978,9,Room Charge from : 4151013,40200,-75.000
01/06/2014,16978,9,,12010,81.600
01/06/2014,16978,9,RESTAURANT : Lobby Bar,41000,-6.600
01/06/2014,16978,9,Room Charge from : 4151013,40200,-75.000
01/07/2014,16978,9,,12010,-156.600
01/07/2014,16978,9,RESTAURANT : Lobby Bar(Transfer to folio: 4171013 and Invoice No :16979),41000,6.600
01/07/2014,16978,9,Room Charge(Transfer to folio: 4171013 and Invoice No :16979),40200,75.000
01/07/2014,16978,9,Room Charge(Transfer to folio: 4171013 and Invoice No :16979),40200,75.000
01/05/2014,16979,10,,12010,109.000
01/05/2014,16979,10,Room Charge from : 4171013,40200,-109.000
01/06/2014,16979,10,,12010,110.650
01/06/2014,16979,10,RESTAURANT : Lobby Bar,41000,-1.650
01/06/2014,16979,10,Room Charge from : 4171013,40200,-109.000
01/07/2014,16979,10,,12010,-219.650
01/07/2014,16979,10,RESTAURANT : Lobby Bar(Transfer from folio: 4151013 and Invoice No :16978),41000,-6.600
01/07/2014,16979,10,Room Charge(Transfer from folio: 4151013 and Invoice No :16978),40200,-75.000
01/07/2014,16979,10,Room Charge(Transfer from folio: 4151013 and Invoice No :16978),40200,-75.000
01/07/2014,16979,10,Visa Card/Credit Card- Guest paid for room charge in Master card,11300,376.250
01/05/2014,16980,13,,12010,71.380
01/05/2014,16980,13,Room Charge from : 5350114,40200,-71.380
01/06/2014,16980,13,,12010,71.380
01/06/2014,16980,13,Room Charge from : 5350114,40200,-71.380
01/07/2014,16980,13,,12010,71.380
01/07/2014,16980,13,Room Charge from : 5350114,40200,-71.380
01/08/2014,16980,13,,12010,288.840
01/08/2014,16980,13,Extrabed Charge- Charge for 3nights (24.90$/night)(Transfer from folio: 6200114 and Invoice No :16974),45400,-74.700
01/08/2014,16980,13,Room Charge(Transfer from folio: 6200114 and Invoice No :16974),40200,-71.380
01/08/2014,16980,13,Room Charge(Transfer from folio: 6200114 and Invoice No :16974),40200,-71.380
01/08/2014,16980,13,Room Charge(Transfer from folio: 6200114 and Invoice No :16974),40200,-71.380
01/28/2014,16980,13,,12010,-502.980
01/28/2014,16980,13,Agoda Settle 4229.68$ batch: 000095,11100,502.980
01/05/2014,16981,12,,12010,40.670
01/05/2014,16981,12,Room Charge from : 5510114,40100,-40.670
01/06/2014,16981,12,,12010,40.670
01/06/2014,16981,12,Cash,11100,111.000
01/06/2014,16981,12,Other Charge- Change room typ 37$ X3 day,45400,-111.000
01/06/2014,16981,12,Room Charge from : 5510114,40200,-40.670
01/07/2014,16981,12,,12010,40.670
01/07/2014,16981,12,Room Charge from : 5510114,40200,-40.670
01/08/2014,16981,12,,12010,40.670
01/08/2014,16981,12,Room Charge from : 5510114,40200,-40.670
01/28/2014,16981,12,,12010,-162.680
01/28/2014,16981,12,Agoda Settle 4287.59$ Batch: 000096$,11400,162.680
01/05/2014,16982,16,,12010,40.670
01/05/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/06/2014,16982,16,,12010,40.670
01/06/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/07/2014,16982,16,,12010,40.670
01/07/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/08/2014,16982,16,,12010,40.670
01/08/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/09/2014,16982,16,,12010,40.670
01/09/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/10/2014,16982,16,,12010,40.670
01/10/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/11/2014,16982,16,,12010,40.670
01/11/2014,16982,16,Room Charge from : 5780114,40100,-40.670
01/28/2014,16982,16,,12010,-284.690
01/28/2014,16982,16,Agoda Settle 4287.59$ Batch: 000096$,11400,284.690
01/05/2014,16983,4,,12010,40.670
01/05/2014,16983,4,Room Charge from : 6080114,40100,-40.670
01/06/2014,16983,4,,12010,-40.670
01/06/2014,16983,4,Room Charge(Transfer to folio: 6100114 and Invoice No :16984),40100,40.670
01/05/2014,16984,6,,12010,40.670
01/05/2014,16984,6,Room Charge from : 6100114,40100,-40.670
01/06/2014,16984,6,,12010,40.670
01/06/2014,16984,6,Room Charge(Transfer from folio: 6080114 and Invoice No :16983),40100,-40.670
01/11/2014,16984,6,,12010,-81.340
01/11/2014,16984,6,Agoda Settle Batch: 000092,11400,81.340
01/05/2014,16985,6,,12010,56.440
01/05/2014,16985,6,Room Charge from : 6120114,40100,-56.440
01/06/2014,16985,6,,12010,56.440
01/06/2014,16985,6,Room Charge from : 6120114,40100,-56.440
01/28/2014,16985,6,,12010,-112.880
01/28/2014,16985,6,Agoda Settle 4287.59$ Batch: 000096$,11400,112.880
01/05/2014,16986,4,,12010,49.000
01/05/2014,16986,4,Room Charge from : 6140114,40100,-49.000
01/06/2014,16986,4,,12010,-49.000
01/06/2014,16986,4,Cash,11100,49.000
01/05/2014,16987,7,,12010,61.000
01/05/2014,16987,7,Room Charge from : 6341113,40200,-61.000
01/06/2014,16987,7,,12010,70.000
01/06/2014,16987,7,Laundry,45200,-9.000
01/06/2014,16987,7,Room Charge from : 6341113,40200,-61.000
01/07/2014,16987,7,,12010,-9.000
01/07/2014,16987,7,Cash,11100,9.000
01/05/2014,16988,8,,12010,61.000
01/05/2014,16988,8,Room Charge from : 6770114,40200,-61.000
01/06/2014,16988,8,,12010,61.000
01/06/2014,16988,8,Room Charge from : 6770114,40200,-61.000
01/07/2014,16988,8,,12010,-122.000
01/07/2014,16988,8,Room Charge(Transfer from folio: 6790114 and Invoice No :16989),40200,-61.000
01/07/2014,16988,8,Room Charge(Transfer from folio: 6790114 and Invoice No :16989),40200,-61.000
01/07/2014,16988,8,Visa Card/Credit Card,11300,244.000
01/05/2014,16989,7,,12010,61.000
01/05/2014,16989,7,Room Charge from : 6790114,40200,-61.000
